provincia_iso,semana,edad60,s_leves,s_hosp,s_uci,s_def,s_total,pobtot,ID_1,NAME_1,ID_2,NAME_2
TO,57,-60,3797,36,11,3,3847,3728396,4,Castilla-La Mancha,17,Toledo
TO,57,+60,1392,171,19,100,1682,1171453.5,4,Castilla-La Mancha,17,Toledo
TO,58,-60,2302,26,1,3,2332,3728396,4,Castilla-La Mancha,17,Toledo
TO,58,+60,741,122,15,95,973,1171453.5,4,Castilla-La Mancha,17,Toledo
TO,59,-60,1204,13,2,5,1224,3728396,4,Castilla-La Mancha,17,Toledo
TO,59,+60,355,70,3,76,504,1171453.5,4,Castilla-La Mancha,17,Toledo
TO,60,-60,519,8,2,2,531,3728396,4,Castilla-La Mancha,17,Toledo
TO,60,+60,153,26,5,50,234,1171453.5,4,Castilla-La Mancha,17,Toledo
TO,61,-60,340,2,0,3,345,3728396,4,Castilla-La Mancha,17,Toledo
TO,61,+60,76,18,2,24,120,1171453.5,4,Castilla-La Mancha,17,Toledo
TO,62,-60,325,5,2,2,334,3728396,4,Castilla-La Mancha,17,Toledo
TO,62,+60,74,19,1,14,108,1171453.5,4,Castilla-La Mancha,17,Toledo
TO,63,-60,273,8,1,0,282,3728396,4,Castilla-La Mancha,17,Toledo
TO,63,+60,70,21,2,11,104,1171453.5,4,Castilla-La Mancha,17,Toledo
TO,64,-60,325,3,0,0,328,3728396,4,Castilla-La Mancha,17,Toledo
TO,64,+60,75,32,0,11,118,1171453.5,4,Castilla-La Mancha,17,Toledo
TO,65,-60,294,5,1,0,300,3728396,4,Castilla-La Mancha,17,Toledo
TO,65,+60,102,30,1,6,139,1171453.5,4,Castilla-La Mancha,17,Toledo
TO,66,-60,415,5,0,1,421,3728396,4,Castilla-La Mancha,17,Toledo
TO,66,+60,104,41,1,13,159,1171453.5,4,Castilla-La Mancha,17,Toledo
TO,67,-60,613,11,2,0,626,3728396,4,Castilla-La Mancha,17,Toledo
TO,67,+60,156,48,4,11,219,1171453.5,4,Castilla-La Mancha,17,Toledo
TO,68,-60,629,13,3,0,645,3728396,4,Castilla-La Mancha,17,Toledo
TO,68,+60,180,26,3,20,229,1171453.5,4,Castilla-La Mancha,17,Toledo
TO,69,-60,710,9,2,0,721,3728396,4,Castilla-La Mancha,17,Toledo
TO,69,+60,204,27,2,13,246,1171453.5,4,Castilla-La Mancha,17,Toledo
TO,70,-60,490,2,0,0,492,3728396,4,Castilla-La Mancha,17,Toledo
TO,70,+60,142,4,0,3,149,1171453.5,4,Castilla-La Mancha,17,Toledo
V,1,-60,0,4,0,0,4,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,1,+60,0,5,0,0,5,4603109,10,Comunidad Valenciana,37,Valencia/València
V,2,-60,0,3,0,0,3,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,2,+60,0,5,0,0,5,4603109,10,Comunidad Valenciana,37,Valencia/València
V,3,-60,0,0,0,0,0,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,3,+60,0,1,0,0,1,4603109,10,Comunidad Valenciana,37,Valencia/València
V,4,-60,0,1,0,0,1,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,4,+60,0,2,0,0,2,4603109,10,Comunidad Valenciana,37,Valencia/València
V,5,-60,0,1,0,0,1,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,5,+60,0,3,0,0,3,4603109,10,Comunidad Valenciana,37,Valencia/València
V,6,-60,0,0,0,0,0,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,6,+60,0,3,0,0,3,4603109,10,Comunidad Valenciana,37,Valencia/València
V,7,-60,0,1,0,0,1,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,7,+60,0,1,1,1,3,4603109,10,Comunidad Valenciana,37,Valencia/València
V,8,-60,0,1,0,0,1,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,8,+60,0,3,1,0,4,4603109,10,Comunidad Valenciana,37,Valencia/València
V,9,-60,14,6,0,0,20,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,9,+60,5,7,0,0,12,4603109,10,Comunidad Valenciana,37,Valencia/València
V,10,-60,21,11,1,0,33,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,10,+60,24,14,2,0,40,4603109,10,Comunidad Valenciana,37,Valencia/València
V,11,-60,244,66,11,0,321,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,11,+60,156,114,21,8,299,4603109,10,Comunidad Valenciana,37,Valencia/València
V,12,-60,637,310,36,3,986,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,12,+60,588,512,82,55,1237,4603109,10,Comunidad Valenciana,37,Valencia/València
V,13,-60,804,313,34,7,1158,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,13,+60,879,610,80,153,1722,4603109,10,Comunidad Valenciana,37,Valencia/València
V,14,-60,412,144,14,9,579,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,14,+60,558,270,26,150,1004,4603109,10,Comunidad Valenciana,37,Valencia/València
V,15,-60,256,78,6,6,346,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,15,+60,359,209,17,122,707,4603109,10,Comunidad Valenciana,37,Valencia/València
V,16,-60,154,33,3,2,192,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,16,+60,210,102,4,72,388,4603109,10,Comunidad Valenciana,37,Valencia/València
V,17,-60,102,16,0,3,121,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,17,+60,157,59,5,56,277,4603109,10,Comunidad Valenciana,37,Valencia/València
V,18,-60,107,6,0,2,115,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,18,+60,96,54,1,23,174,4603109,10,Comunidad Valenciana,37,Valencia/València
V,19,-60,82,12,1,1,96,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,19,+60,50,19,1,28,98,4603109,10,Comunidad Valenciana,37,Valencia/València
V,20,-60,67,6,0,1,74,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,20,+60,21,5,0,10,36,4603109,10,Comunidad Valenciana,37,Valencia/València
V,21,-60,46,2,1,0,49,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,21,+60,27,5,1,8,41,4603109,10,Comunidad Valenciana,37,Valencia/València
V,22,-60,47,1,0,0,48,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,22,+60,15,0,0,2,17,4603109,10,Comunidad Valenciana,37,Valencia/València
V,23,-60,50,3,0,0,53,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,23,+60,22,3,0,3,28,4603109,10,Comunidad Valenciana,37,Valencia/València
V,24,-60,38,1,1,0,40,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,24,+60,15,2,0,2,19,4603109,10,Comunidad Valenciana,37,Valencia/València
V,25,-60,45,4,0,0,49,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,25,+60,16,3,2,0,21,4603109,10,Comunidad Valenciana,37,Valencia/València
V,26,-60,39,5,0,0,44,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,26,+60,13,1,0,2,16,4603109,10,Comunidad Valenciana,37,Valencia/València
V,27,-60,63,5,0,0,68,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,27,+60,16,4,0,0,20,4603109,10,Comunidad Valenciana,37,Valencia/València
V,28,-60,76,6,1,0,83,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,28,+60,20,8,0,0,28,4603109,10,Comunidad Valenciana,37,Valencia/València
V,29,-60,244,10,0,0,254,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,29,+60,35,11,1,0,47,4603109,10,Comunidad Valenciana,37,Valencia/València
V,30,-60,428,17,2,0,447,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,30,+60,73,17,1,1,92,4603109,10,Comunidad Valenciana,37,Valencia/València
V,31,-60,971,41,2,0,1014,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,31,+60,123,19,1,1,144,4603109,10,Comunidad Valenciana,37,Valencia/València
V,32,-60,1351,71,5,0,1427,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,32,+60,188,56,3,3,250,4603109,10,Comunidad Valenciana,37,Valencia/València
V,33,-60,1640,80,7,1,1728,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,33,+60,262,72,5,7,346,4603109,10,Comunidad Valenciana,37,Valencia/València
V,34,-60,2053,72,6,5,2136,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,34,+60,334,79,5,12,430,4603109,10,Comunidad Valenciana,37,Valencia/València
V,35,-60,2251,87,8,1,2347,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,35,+60,439,89,7,14,549,4603109,10,Comunidad Valenciana,37,Valencia/València
V,36,-60,1641,66,4,1,1712,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,36,+60,422,102,13,23,560,4603109,10,Comunidad Valenciana,37,Valencia/València
V,37,-60,1515,73,3,2,1593,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,37,+60,385,106,5,18,514,4603109,10,Comunidad Valenciana,37,Valencia/València
V,38,-60,1311,57,4,1,1373,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,38,+60,303,68,10,17,398,4603109,10,Comunidad Valenciana,37,Valencia/València
V,39,-60,1128,53,4,0,1185,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,39,+60,254,73,7,14,348,4603109,10,Comunidad Valenciana,37,Valencia/València
V,40,-60,1269,45,5,1,1320,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,40,+60,402,106,10,11,529,4603109,10,Comunidad Valenciana,37,Valencia/València
V,41,-60,1385,72,10,1,1468,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,41,+60,363,125,10,27,525,4603109,10,Comunidad Valenciana,37,Valencia/València
V,42,-60,2822,121,11,1,2955,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,42,+60,729,172,20,29,950,4603109,10,Comunidad Valenciana,37,Valencia/València
V,43,-60,4336,214,15,0,4565,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,43,+60,1057,231,18,33,1339,4603109,10,Comunidad Valenciana,37,Valencia/València
V,44,-60,5179,225,18,2,5424,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,44,+60,1334,277,24,50,1685,4603109,10,Comunidad Valenciana,37,Valencia/València
V,45,-60,5335,252,24,2,5613,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,45,+60,1558,389,37,60,2044,4603109,10,Comunidad Valenciana,37,Valencia/València
V,46,-60,4857,206,14,6,5083,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,46,+60,1514,368,42,71,1995,4603109,10,Comunidad Valenciana,37,Valencia/València
V,47,-60,4141,193,21,2,4357,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,47,+60,1131,288,33,81,1533,4603109,10,Comunidad Valenciana,37,Valencia/València
V,48,-60,3281,131,9,3,3424,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,48,+60,912,250,30,79,1271,4603109,10,Comunidad Valenciana,37,Valencia/València
V,49,-60,2852,113,10,3,2978,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,49,+60,887,211,23,56,1177,4603109,10,Comunidad Valenciana,37,Valencia/València
V,50,-60,4833,133,13,2,4981,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,50,+60,1390,316,22,86,1814,4603109,10,Comunidad Valenciana,37,Valencia/València
V,51,-60,6134,198,13,2,6347,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,51,+60,1936,392,28,81,2437,4603109,10,Comunidad Valenciana,37,Valencia/València
V,52,-60,6700,227,14,6,6947,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,52,+60,2032,454,32,113,2631,4603109,10,Comunidad Valenciana,37,Valencia/València
V,53,-60,3178,67,4,1,3250,3825067,10,Comunidad Valenciana,37,Valencia/València
V,53,+60,903,173,14,45,1135,1315174,10,Comunidad Valenciana,37,Valencia/València
V,54,-60,10092,285,16,9,10402,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,54,+60,2928,661,58,176,3823,4603109,10,Comunidad Valenciana,37,Valencia/València
V,55,-60,17849,427,46,12,18334,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,55,+60,5295,893,72,238,6498,4603109,10,Comunidad Valenciana,37,Valencia/València
V,56,-60,19042,501,29,16,19588,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,56,+60,5713,1216,76,315,7320,4603109,10,Comunidad Valenciana,37,Valencia/València
V,57,-60,14655,413,26,6,15100,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,57,+60,4424,1110,80,385,5999,4603109,10,Comunidad Valenciana,37,Valencia/València
V,58,-60,9875,296,33,12,10216,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,58,+60,2788,721,60,289,3858,4603109,10,Comunidad Valenciana,37,Valencia/València
V,59,-60,4225,158,12,7,4402,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,59,+60,1165,366,32,230,1793,4603109,10,Comunidad Valenciana,37,Valencia/València
V,60,-60,1856,92,9,10,1967,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,60,+60,557,185,18,133,893,4603109,10,Comunidad Valenciana,37,Valencia/València
V,61,-60,1012,62,4,7,1085,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,61,+60,260,101,7,76,444,4603109,10,Comunidad Valenciana,37,Valencia/València
V,62,-60,666,42,7,2,717,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,62,+60,151,59,2,39,251,4603109,10,Comunidad Valenciana,37,Valencia/València
V,63,-60,488,34,5,0,527,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,63,+60,122,47,7,27,203,4603109,10,Comunidad Valenciana,37,Valencia/València
V,64,-60,393,20,6,1,420,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,64,+60,91,32,3,11,137,4603109,10,Comunidad Valenciana,37,Valencia/València
V,65,-60,378,31,3,1,413,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,65,+60,94,25,4,3,126,4603109,10,Comunidad Valenciana,37,Valencia/València
V,66,-60,495,23,1,0,519,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,66,+60,83,28,4,6,121,4603109,10,Comunidad Valenciana,37,Valencia/València
V,67,-60,398,26,3,0,427,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,67,+60,110,36,2,5,153,4603109,10,Comunidad Valenciana,37,Valencia/València
V,68,-60,479,29,2,1,511,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,68,+60,97,26,2,2,127,4603109,10,Comunidad Valenciana,37,Valencia/València
V,69,-60,429,19,1,0,449,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,69,+60,104,30,3,3,140,4603109,10,Comunidad Valenciana,37,Valencia/València
V,70,-60,449,16,0,0,465,13387734.5,10,Comunidad Valenciana,37,Valencia/València
V,70,+60,72,10,2,2,86,4603109,10,Comunidad Valenciana,37,Valencia/València
VA,1,-60,0,0,0,0,0,2538651.5,5,Castilla y León,25,Valladolid
VA,1,+60,0,0,0,0,0,1103350.5,5,Castilla y León,25,Valladolid
VA,2,-60,0,0,0,0,0,2538651.5,5,Castilla y León,25,Valladolid
VA,2,+60,0,0,0,0,0,1103350.5,5,Castilla y León,25,Valladolid
VA,3,-60,0,0,0,0,0,2538651.5,5,Castilla y León,25,Valladolid
VA,3,+60,0,1,0,0,1,1103350.5,5,Castilla y León,25,Valladolid
VA,4,-60,0,0,0,0,0,2538651.5,5,Castilla y León,25,Valladolid
VA,4,+60,0,0,0,0,0,1103350.5,5,Castilla y León,25,Valladolid
VA,5,-60,0,1,0,0,1,2538651.5,5,Castilla y León,25,Valladolid
VA,5,+60,0,1,0,0,1,1103350.5,5,Castilla y León,25,Valladolid
VA,6,-60,0,0,0,0,0,2538651.5,5,Castilla y León,25,Valladolid
VA,6,+60,0,1,0,0,1,1103350.5,5,Castilla y León,25,Valladolid
VA,7,-60,0,0,0,0,0,2538651.5,5,Castilla y León,25,Valladolid
VA,7,+60,0,1,0,0,1,1103350.5,5,Castilla y León,25,Valladolid
VA,8,-60,0,0,0,0,0,2538651.5,5,Castilla y León,25,Valladolid
VA,8,+60,0,0,0,0,0,1103350.5,5,Castilla y León,25,Valladolid
VA,9,-60,1,1,0,0,2,2538651.5,5,Castilla y León,25,Valladolid
VA,9,+60,0,3,0,0,3,1103350.5,5,Castilla y León,25,Valladolid
VA,10,-60,2,2,0,0,4,2538651.5,5,Castilla y León,25,Valladolid
VA,10,+60,0,5,0,0,5,1103350.5,5,Castilla y León,25,Valladolid
VA,11,-60,54,15,4,0,73,2538651.5,5,Castilla y León,25,Valladolid
VA,11,+60,35,39,6,1,81,1103350.5,5,Castilla y León,25,Valladolid
VA,12,-60,201,75,9,0,285,2538651.5,5,Castilla y León,25,Valladolid
VA,12,+60,336,218,28,26,608,1103350.5,5,Castilla y León,25,Valladolid
VA,13,-60,251,118,12,1,382,2538651.5,5,Castilla y León,25,Valladolid
VA,13,+60,360,297,22,72,751,1103350.5,5,Castilla y León,25,Valladolid
VA,14,-60,254,81,4,3,342,2538651.5,5,Castilla y León,25,Valladolid
VA,14,+60,453,179,9,85,726,1103350.5,5,Castilla y León,25,Valladolid
VA,15,-60,310,36,3,3,352,2538651.5,5,Castilla y León,25,Valladolid
VA,15,+60,968,105,4,104,1181,1103350.5,5,Castilla y León,25,Valladolid
VA,16,-60,221,22,0,2,245,2538651.5,5,Castilla y León,25,Valladolid
VA,16,+60,141,94,1,76,312,1103350.5,5,Castilla y León,25,Valladolid
VA,17,-60,197,20,1,1,219,2538651.5,5,Castilla y León,25,Valladolid
VA,17,+60,123,57,3,50,233,1103350.5,5,Castilla y León,25,Valladolid
VA,18,-60,91,10,2,1,104,2538651.5,5,Castilla y León,25,Valladolid
VA,18,+60,62,35,2,34,133,1103350.5,5,Castilla y León,25,Valladolid
VA,19,-60,81,9,1,1,92,2538651.5,5,Castilla y León,25,Valladolid
VA,19,+60,63,27,1,20,111,1103350.5,5,Castilla y León,25,Valladolid
VA,20,-60,40,6,0,1,47,2538651.5,5,Castilla y León,25,Valladolid
VA,20,+60,32,16,0,11,59,1103350.5,5,Castilla y León,25,Valladolid
VA,21,-60,44,1,0,0,45,2538651.5,5,Castilla y León,25,Valladolid
VA,21,+60,24,11,0,15,50,1103350.5,5,Castilla y León,25,Valladolid
VA,22,-60,24,4,1,0,29,2538651.5,5,Castilla y León,25,Valladolid
VA,22,+60,29,11,0,8,48,1103350.5,5,Castilla y León,25,Valladolid
VA,23,-60,22,2,0,0,24,2538651.5,5,Castilla y León,25,Valladolid
VA,23,+60,18,13,1,11,43,1103350.5,5,Castilla y León,25,Valladolid
VA,24,-60,13,3,0,0,16,2538651.5,5,Castilla y León,25,Valladolid
VA,24,+60,34,9,1,4,48,1103350.5,5,Castilla y León,25,Valladolid
VA,25,-60,26,1,0,0,27,2538651.5,5,Castilla y León,25,Valladolid
VA,25,+60,8,1,0,10,19,1103350.5,5,Castilla y León,25,Valladolid
VA,26,-60,18,3,1,0,22,2538651.5,5,Castilla y León,25,Valladolid
VA,26,+60,9,2,0,3,14,1103350.5,5,Castilla y León,25,Valladolid
VA,27,-60,7,1,0,0,8,2538651.5,5,Castilla y León,25,Valladolid
VA,27,+60,4,1,0,1,6,1103350.5,5,Castilla y León,25,Valladolid
VA,28,-60,29,0,0,0,29,2538651.5,5,Castilla y León,25,Valladolid
VA,28,+60,5,2,0,1,8,1103350.5,5,Castilla y León,25,Valladolid
VA,29,-60,17,0,0,0,17,2538651.5,5,Castilla y León,25,Valladolid
VA,29,+60,14,5,1,0,20,1103350.5,5,Castilla y León,25,Valladolid
VA,30,-60,56,1,0,0,57,2538651.5,5,Castilla y León,25,Valladolid
VA,30,+60,8,2,1,0,11,1103350.5,5,Castilla y León,25,Valladolid
VA,31,-60,119,3,0,0,122,2538651.5,5,Castilla y León,25,Valladolid
VA,31,+60,22,4,0,1,27,1103350.5,5,Castilla y León,25,Valladolid
VA,32,-60,211,5,0,0,216,2538651.5,5,Castilla y León,25,Valladolid
VA,32,+60,47,13,0,1,61,1103350.5,5,Castilla y León,25,Valladolid
VA,33,-60,352,5,0,0,357,2538651.5,5,Castilla y León,25,Valladolid
VA,33,+60,75,18,0,3,96,1103350.5,5,Castilla y León,25,Valladolid
VA,34,-60,646,24,2,0,672,2538651.5,5,Castilla y León,25,Valladolid
VA,34,+60,155,36,2,4,197,1103350.5,5,Castilla y León,25,Valladolid
VA,35,-60,806,29,0,0,835,2538651.5,5,Castilla y León,25,Valladolid
VA,35,+60,199,34,7,6,246,1103350.5,5,Castilla y León,25,Valladolid
VA,36,-60,720,30,3,0,753,2538651.5,5,Castilla y León,25,Valladolid
VA,36,+60,226,44,6,10,286,1103350.5,5,Castilla y León,25,Valladolid
VA,37,-60,1079,35,2,0,1116,2538651.5,5,Castilla y León,25,Valladolid
VA,37,+60,344,56,3,11,414,1103350.5,5,Castilla y León,25,Valladolid
VA,38,-60,994,42,3,0,1039,2538651.5,5,Castilla y León,25,Valladolid
VA,38,+60,376,98,11,13,498,1103350.5,5,Castilla y León,25,Valladolid
VA,39,-60,987,49,2,0,1038,2538651.5,5,Castilla y León,25,Valladolid
VA,39,+60,441,109,11,21,582,1103350.5,5,Castilla y León,25,Valladolid
VA,40,-60,876,39,8,0,923,2538651.5,5,Castilla y León,25,Valladolid
VA,40,+60,369,92,9,32,502,1103350.5,5,Castilla y León,25,Valladolid
VA,41,-60,848,48,2,1,899,2538651.5,5,Castilla y León,25,Valladolid
VA,41,+60,346,140,8,37,531,1103350.5,5,Castilla y León,25,Valladolid
VA,42,-60,1202,47,3,2,1254,2538651.5,5,Castilla y León,25,Valladolid
VA,42,+60,467,139,12,35,653,1103350.5,5,Castilla y León,25,Valladolid
VA,43,-60,2053,59,5,0,2117,2538651.5,5,Castilla y León,25,Valladolid
VA,43,+60,709,155,11,34,909,1103350.5,5,Castilla y León,25,Valladolid
VA,44,-60,1889,65,8,0,1962,2538651.5,5,Castilla y León,25,Valladolid
VA,44,+60,855,212,16,42,1125,1103350.5,5,Castilla y León,25,Valladolid
VA,45,-60,2037,68,5,2,2112,2538651.5,5,Castilla y León,25,Valladolid
VA,45,+60,891,202,23,72,1188,1103350.5,5,Castilla y León,25,Valladolid
VA,46,-60,1754,72,4,0,1830,2538651.5,5,Castilla y León,25,Valladolid
VA,46,+60,683,207,13,77,980,1103350.5,5,Castilla y León,25,Valladolid
VA,47,-60,966,51,4,0,1021,2538651.5,5,Castilla y León,25,Valladolid
VA,47,+60,391,107,15,53,566,1103350.5,5,Castilla y León,25,Valladolid
VA,48,-60,501,33,2,2,538,2538651.5,5,Castilla y León,25,Valladolid
VA,48,+60,245,94,5,37,381,1103350.5,5,Castilla y León,25,Valladolid
VA,49,-60,285,21,2,1,309,2538651.5,5,Castilla y León,25,Valladolid
VA,49,+60,99,44,3,36,182,1103350.5,5,Castilla y León,25,Valladolid
VA,50,-60,301,14,1,0,316,2538651.5,5,Castilla y León,25,Valladolid
VA,50,+60,124,33,3,23,183,1103350.5,5,Castilla y León,25,Valladolid
VA,51,-60,203,13,3,1,220,2538651.5,5,Castilla y León,25,Valladolid
VA,51,+60,103,44,1,18,166,1103350.5,5,Castilla y León,25,Valladolid
VA,52,-60,255,17,2,0,274,2538651.5,5,Castilla y León,25,Valladolid
VA,52,+60,98,19,4,14,135,1103350.5,5,Castilla y León,25,Valladolid
VA,53,-60,174,3,0,0,177,725329,5,Castilla y León,25,Valladolid
VA,53,+60,58,9,2,4,73,315243,5,Castilla y León,25,Valladolid
VA,54,-60,861,19,1,1,882,2538651.5,5,Castilla y León,25,Valladolid
VA,54,+60,287,53,4,17,361,1103350.5,5,Castilla y León,25,Valladolid
VA,55,-60,2324,59,6,1,2390,2538651.5,5,Castilla y León,25,Valladolid
VA,55,+60,673,111,6,21,811,1103350.5,5,Castilla y León,25,Valladolid
VA,56,-60,3226,81,9,0,3316,2538651.5,5,Castilla y León,25,Valladolid
VA,56,+60,1050,207,26,32,1315,1103350.5,5,Castilla y León,25,Valladolid
VA,57,-60,2723,87,10,1,2821,2538651.5,5,Castilla y León,25,Valladolid
VA,57,+60,884,249,24,37,1194,1103350.5,5,Castilla y León,25,Valladolid
VA,58,-60,1404,89,7,2,1502,2538651.5,5,Castilla y León,25,Valladolid
VA,58,+60,443,174,19,43,679,1103350.5,5,Castilla y León,25,Valladolid
VA,59,-60,693,49,1,2,745,2538651.5,5,Castilla y León,25,Valladolid
VA,59,+60,246,102,12,43,403,1103350.5,5,Castilla y León,25,Valladolid
VA,60,-60,335,33,4,1,373,2538651.5,5,Castilla y León,25,Valladolid
VA,60,+60,135,52,7,20,214,1103350.5,5,Castilla y León,25,Valladolid
VA,61,-60,191,17,1,2,211,2538651.5,5,Castilla y León,25,Valladolid
VA,61,+60,71,35,2,25,133,1103350.5,5,Castilla y León,25,Valladolid
VA,62,-60,178,12,2,0,192,2538651.5,5,Castilla y León,25,Valladolid
VA,62,+60,73,37,6,21,137,1103350.5,5,Castilla y León,25,Valladolid
VA,63,-60,145,11,2,2,160,2538651.5,5,Castilla y León,25,Valladolid
VA,63,+60,57,29,1,15,102,1103350.5,5,Castilla y León,25,Valladolid
VA,64,-60,177,11,0,1,189,2538651.5,5,Castilla y León,25,Valladolid
VA,64,+60,68,36,9,9,122,1103350.5,5,Castilla y León,25,Valladolid
VA,65,-60,176,15,0,1,192,2538651.5,5,Castilla y León,25,Valladolid
VA,65,+60,69,32,8,11,120,1103350.5,5,Castilla y León,25,Valladolid
VA,66,-60,313,14,2,0,329,2538651.5,5,Castilla y León,25,Valladolid
VA,66,+60,110,46,5,9,170,1103350.5,5,Castilla y León,25,Valladolid
VA,67,-60,318,30,4,1,353,2538651.5,5,Castilla y León,25,Valladolid
VA,67,+60,94,30,3,10,137,1103350.5,5,Castilla y León,25,Valladolid
VA,68,-60,358,23,3,0,384,2538651.5,5,Castilla y León,25,Valladolid
VA,68,+60,96,39,2,11,148,1103350.5,5,Castilla y León,25,Valladolid
VA,69,-60,358,20,3,1,382,2538651.5,5,Castilla y León,25,Valladolid
VA,69,+60,118,38,5,7,168,1103350.5,5,Castilla y León,25,Valladolid
VA,70,-60,258,12,3,0,273,2538651.5,5,Castilla y León,25,Valladolid
VA,70,+60,76,24,1,6,107,1103350.5,5,Castilla y León,25,Valladolid
VI,1,-60,0,0,0,0,0,1661313.5,16,País Vasco,48,Araba/Álava
VI,1,+60,0,0,0,0,0,649085.5,16,País Vasco,48,Araba/Álava
VI,2,-60,0,0,0,0,0,1661313.5,16,País Vasco,48,Araba/Álava
VI,2,+60,0,0,0,0,0,649085.5,16,País Vasco,48,Araba/Álava
VI,3,-60,0,0,0,0,0,1661313.5,16,País Vasco,48,Araba/Álava
VI,3,+60,0,0,0,0,0,649085.5,16,País Vasco,48,Araba/Álava
VI,4,-60,0,0,0,0,0,1661313.5,16,País Vasco,48,Araba/Álava
VI,4,+60,0,0,0,0,0,649085.5,16,País Vasco,48,Araba/Álava
VI,5,-60,0,0,0,0,0,1661313.5,16,País Vasco,48,Araba/Álava
VI,5,+60,0,1,0,0,1,649085.5,16,País Vasco,48,Araba/Álava
VI,6,-60,0,1,0,0,1,1661313.5,16,País Vasco,48,Araba/Álava
VI,6,+60,0,2,0,0,2,649085.5,16,País Vasco,48,Araba/Álava
VI,7,-60,0,0,0,0,0,1661313.5,16,País Vasco,48,Araba/Álava
VI,7,+60,0,4,0,0,4,649085.5,16,País Vasco,48,Araba/Álava
VI,8,-60,0,1,0,0,1,1661313.5,16,País Vasco,48,Araba/Álava
VI,8,+60,0,4,0,0,4,649085.5,16,País Vasco,48,Araba/Álava
